hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
hydrated,"(100,110]","(100,120]","(105,110]",12.2128,13.4467,3.0213584097382338,NA,NA,NA,14.746,NA,0.9118879696188796,10.349188024320783,1,NA,"(100,110]",NA,1.0530026744468761,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,105.3002674446876,105.3002674446876,NA,105.3002674446876,1,HP,"2021_August_HP_ABCO_(100,110]","2021_August_HP_ABCO_(100,110]_1.3",August,3.97,8,NOGORI,NA,50,NA,50,NA,NA,11,54.28789260651447,45.71210739348553,1.3,NA,3.3133,1,ABCO,NA,NA,250.1,NA,199,NA,NA,NA,4,NA,NA,1.2993000000000006,0.29194159026176614,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.2131,13.9168,3.180130762657552,NA,NA,NA,14.9792,NA,0.9290749839777825,13.099397590361443,1,1,"(60,70]",NA,0.6235839643129663,1.570038743004738,0,0,0,2021_August_ARPA_1.3,62.358396431296626,62.358396431296626,NA,62.358396431296626,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_1.3",August,6.41,18,NA,NA,11,NA,75,100,NA,11,39.7177437239257,60.2822562760743,1.3,NA,3.4229,1,ARPA,NA,NA,238.4,NA,235.3,NA,NA,NA,2,140,NA,1.0624000000000002,0.24276923734244793,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.1222,16.5972,7.472551317135855,NA,NA,NA,21.0115,NA,0.7899102872236632,3.7598713272772577,1,NA,"(90,100]",NA,0.986435754189944,1.5536609251685007,0,0,0,2021_August_PIJE_1.3,98.6435754189944,98.6435754189944,NA,98.6435754189944,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_1.3",August,3.51,23,NOGORI,NA,65,NA,60,60,NA,11,63.491057682548146,36.508942317451854,1.3,14,9.46,1,PIJE,NA,NA,248,NA,201.5,NA,NA,NA,15,NA,NA,4.414300000000001,1.9874486828641462,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.1482,13.3662,1.5948296087490992,18,44,44,14.1546,71,0.9443007926751726,16.953576864535744,1,NA,"(60,70]",NA,0.6472906403940896,1.485220994475137,M,3,0,2021_August_QUKE_1.3,64.72906403940895,64.72906403940895,NA,64.72906403940895,1,HP,"2021_August_HP_QUKE_(60,70]","2021_August_HP_QUKE_(60,70]_1.3",August,6.22,8,NA,53,25,NA,NA,NA,0.5555555555555556,11,43.58210951783886,56.41789048216114,1.3,NA,1.6889,1,QUKE,NA,341.4,225.4,203.4,153,247.6,151.6,50.400000000000006,2,308,308,0.7884000000000011,0.09407039125090089,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.1314,8.3071,3.8601249664092285,NA,NA,NA,9.1543,NA,0.9074533279442448,9.805358829084053,1,NA,"(70,80]",NA,0.7205919877519767,1.570038743004738,0,0,0,2021_August_ARPA_1.3,72.05919877519767,72.05919877519767,NA,72.05919877519767,1,HP,"2021_August_HP_ARPA_(70,80]","2021_August_HP_ARPA_(70,80]_1.3",August,5.06,16,NOGORI,NA,25,NA,75,80,NA,12,45.896446247747285,54.103553752252715,1.3,NA,4.2538,1,ARPA,NA,NA,247,NA,194.6,NA,NA,NA,4,NA,NA,0.8471999999999991,0.3936750335907715,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.1179,13.2119,4.2377720559501055,NA,NA,NA,13.8695,NA,0.9525866109088287,20.091088807785876,1,NA,"(60,70]",NA,0.6010968921389404,1.570038743004738,0,0,0,2021_August_ARPA_1.3,60.109689213894036,60.109689213894036,NA,60.109689213894036,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_1.3",August,6.13,18,NOGORI,NA,11,NA,50,50,NA,13,38.285481477263545,61.714518522736455,1.3,NA,4.4487,1,ARPA,NA,NA,268.9,NA,233.9,NA,NA,NA,2,NA,NA,0.6576000000000004,0.21092794404989412,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",12.1482,14.5665,1.25863938977494,NA,NA,NA,16.2268,NA,0.8976816131338279,8.773414443172914,1,NA,"(60,70]",NA,0.6865566720423442,1.570038743004738,0,0,0,2021_August_ARPA_1.3,68.65566720423442,68.65566720423442,NA,68.65566720423442,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_1.3",August,5.56,18,NOGORI,NA,11,NA,100,50,NA,14,43.728645238932955,56.271354761067045,1.3,NA,1.4021,1,ARPA,NA,NA,298.5,NA,227.6,NA,NA,NA,2,NA,NA,1.6603000000000012,0.14346061022505996,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(190,200]","(180,200]","(190,195]",12.1992,13.8715,4.323983339370851,NA,NA,NA,17.1152,NA,0.8104784051603252,4.276443567530903,1,NA,"(190,200]",NA,1.9396639358966707,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,193.96639358966706,193.96639358966706,NA,193.96639358966706,1,HP,"2021_August_HP_ABCO_(190,200]","2021_August_HP_ABCO_(190,200]_1.3",August,0.8,3,NOGORI,NA,0,NA,80,100,NA,2,100,0,1.3,NA,5.3351,1,ABCO,NA,NA,269.7,NA,199.3,NA,NA,NA,0,NA,NA,3.2437000000000022,1.011116660629149,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",6.2057,6.6857999999999995,1.5957766173765093,NA,NA,NA,7.2293,NA,0.9248198304123496,12.30137994480219,1,NA,"(110,120]",NA,1.132055821703815,1.5472345736796935,0,0,0,2021_August_CECO_1.3,113.2055821703815,113.2055821703815,NA,113.2055821703815,1,HP,"2021_August_HP_CECO_(110,120]","2021_August_HP_CECO_(110,120]_1.3",August,1.14,14,NOGORI,NA,7,NA,NA,NA,NA,2,73.16639900383791,26.83360099616209,1.3,NA,1.7255,1,CECO,NA,NA,253.2,NA,183.6,NA,NA,NA,1,NA,NA,0.5435000000000008,0.1297233826234907,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.2537,13.9896,5.127910323253389,NA,NA,NA,16.6866,NA,0.8383733055265903,5.18709677419355,1,NA,"(150,160]",NA,1.5536609251685007,1.5536609251685007,0,0,0,2021_August_PIJE_1.3,155.36609251685007,155.36609251685007,NA,155.36609251685007,1,HP,"2021_August_HP_PIJE_(150,160]","2021_August_HP_PIJE_(150,160]_1.3",August,0.52,4,NOGORI,NA,50,NA,NA,95,NA,2,100,0,1.3,18,6.1165,1,PIJE,NA,NA,270.1,NA,206.2,NA,NA,NA,2,NA,NA,2.696999999999999,0.9885896767466109,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",6.2126,7.443,2.5593070938999314,NA,NA,NA,8.754,66,0.8502398903358465,5.677345537757437,1,1,"(100,110]",NA,1.065507152145644,1.485220994475137,0,0,0,2021_August_QUKE_1.3,106.5507152145644,106.5507152145644,NA,106.5507152145644,1,HP,"2021_August_HP_QUKE_(100,110]","2021_August_HP_QUKE_(100,110]_1.3",August,2.43,13,sample touching pilot flame; would have been NOGORI otherwise,NA,23,NA,NA,NA,NA,2,71.74064708950498,28.259352910495025,1.3,NA,3.0101,1,QUKE,NA,NA,282.9,NA,228.3,NA,NA,NA,3,8,NA,1.311,0.4507929061000686,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(170,180]","(160,180]","(170,175]",7.2466,8.1006,4.56919678909125,NA,NA,NA,9.5923,NA,0.8444898512348447,5.4304484815981775,1,NA,"(170,180]",NA,1.7467213114754094,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,174.67213114754094,174.67213114754094,NA,174.67213114754094,1,HP,"2021_August_HP_ABCO_(170,180]","2021_August_HP_ABCO_(170,180]_1.3",August,2.32,7,NOGORI,NA,57,NA,95,100,NA,3,90.05278074977109,9.947219250228912,1.3,NA,5.4106,1,ABCO,NA,NA,258.1,NA,179.8,NA,NA,NA,4,NA,NA,1.4916999999999998,0.8414032109087497,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(80,85]",7.1616,7.562,1.272977107562748,NA,NA,NA,7.8847,NA,0.9590726343424608,23.433529594050253,1,NA,"(80,90]",NA,0.8059440559440536,1.5472345736796935,0,0,0,2021_August_CECO_1.3,80.59440559440536,80.59440559440536,NA,80.59440559440536,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_1.3",August,4.77,19,NOGORI,NA,16,NA,NA,NA,NA,3,52.08932566878506,47.91067433121494,1.3,NA,1.3273,1,CECO,NA,NA,265.8,NA,228.7,NA,NA,NA,3,NA,NA,0.3226999999999993,0.05432289243725186,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",7.2397,8.0709,3.928710904833016,NA,NA,NA,8.8392,NA,0.9130803692641868,10.504880905896135,1,NA,"(90,100]",NA,0.9243262752646776,1.485220994475137,0,0,0,2021_August_QUKE_1.3,92.43262752646775,92.43262752646775,NA,92.43262752646775,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.3",August,3.57,11,NOGORI,NA,27,NA,NA,NA,NA,3,62.23493195309469,37.76506804690531,1.3,NA,4.3027,1,QUKE,NA,NA,283.2,NA,240.5,NA,NA,NA,3,NA,NA,0.7683,0.37398909516698353,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(170,180]","(160,180]","(175,180]",7.2077,8.111699999999999,5.190826897034308,NA,NA,NA,9.7178,NA,0.834725966782605,5.05055725048253,1,NA,"(170,180]",NA,1.7766592920354016,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,177.66592920354017,177.66592920354017,NA,177.66592920354017,1,HP,"2021_August_HP_ABCO_(170,180]","2021_August_HP_ABCO_(170,180]_1.3",August,0.44,7,NOGORI,NA,57,NA,40,40,NA,4,91.59624299629435,8.40375700370565,1.3,NA,6.2186,1,ABCO,NA,NA,268.3,NA,197.9,NA,NA,NA,4,NA,NA,1.6061000000000014,1.0277731029656927,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",12.1477,15.1187,3.964703102238574,38,24,24,18.6994,431,0.8085125725959121,4.222274974167062,1,1,"(120,130]",63,1.2052170986199933,1.570038743004738,2,2,1,2021_August_ARPA_1.3,120.52170986199933,120.52170986199933,NA,120.52170986199933,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.3",August,1.12,12,sample touching pilot flame; second ignition - 15:58:58 to 15:59:34 w/ max temps of 297.9 and 209.7; did not reach max flame spread until second ignition,330,17,NA,NA,NA,0.2631578947368421,4,76.76352599512612,23.236474004873884,1.3,NA,4.9037,1,ARPA,NA,312.2,270.8,205,201.3,278.2,199.5,3.6999999999999886,2,19,82,3.5807,0.9389968977614256,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",12.1169,15.029,5.309185909528392,NA,NA,NA,18.1825,NA,0.8265640038498556,4.765815760266369,1,NA,"(100,110]",NA,1.082895504962055,1.2843022733399214,0,0,0,2021_August_CADE_1.3,108.28955049620549,108.28955049620549,NA,108.28955049620549,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_1.3",August,2.22,15,NOGORI,NA,33,NA,60,60,NA,4,84.31780644177375,15.682193558226246,1.3,NA,6.4232,1,CADE,NA,NA,244.6,NA,212.3,NA,NA,NA,5,NA,NA,3.153500000000001,1.1140140904716072,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.2098,8.0013,1.9554580659355538,NA,NA,NA,8.8632,137,0.9027552125643108,9.283327532196308,1,1,"(100,110]",NA,1.0889450410612764,1.5472345736796935,0,0,0,2021_August_CECO_1.3,108.89450410612764,108.89450410612764,NA,108.89450410612764,1,HP,"2021_August_HP_CECO_(100,110]","2021_August_HP_CECO_(100,110]_1.3",August,2.46,14,sample touching pilot flame,NA,7,NA,NA,NA,NA,4,70.38008713000156,29.619912869998444,1.3,NA,2.1661,1,CECO,NA,NA,292.6,NA,231.6,NA,NA,NA,1,7,NA,0.8619000000000003,0.2106419340644463,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.1261,17.083099999999998,11.852884161053654,NA,NA,NA,21.9579,NA,0.7779933418040887,3.5043694100270772,1,NA,"(90,100]",NA,0.9834173895501315,1.5536609251685007,0,0,0,2021_August_PIJE_1.3,98.34173895501314,98.34173895501314,NA,98.34173895501314,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_1.3",August,1.93,23,NOGORI,NA,65,NA,100,NA,NA,4,63.2967833340776,36.7032166659224,1.3,11.5,15.2352,1,PIJE,NA,NA,255,NA,188.5,NA,NA,NA,15,NA,NA,4.8748000000000005,3.3823158389463472,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(45,50]",6.1163,6.9102,1.7591567331465303,NA,NA,NA,7.2804,NA,0.9491511455414537,18.666126418152324,1,NA,"(40,50]",NA,0.46630558004786576,1.485220994475137,0,0,0,2021_August_QUKE_1.3,46.63055800478658,46.63055800478658,NA,46.63055800478658,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.3",August,10,11,NOGORI,NA,9,NA,NA,NA,NA,4,31.39637682085512,68.60362317914488,1.3,NA,1.8534,1,QUKE,NA,NA,237.4,NA,188.6,NA,NA,NA,1,NA,NA,0.37020000000000053,0.09424326685346962,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(150,155]",7.2223,8.7871,6.572910556877763,NA,NA,NA,11.1766,NA,0.7862051070987599,3.6773802050638214,1,NA,"(150,160]",NA,1.5270322085889563,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,152.70322085889563,152.70322085889563,NA,152.70322085889563,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_1.3",August,2.61,9,NOGORI,NA,22,NA,40,40,NA,5,78.726638173175985,21.273361826824015,1.3,NA,8.3603,1,ABCO,NA,NA,295.1,NA,218.7,NA,NA,NA,2,NA,NA,2.3895,1.7873894431222377,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",7.1312,8.3037,4.583861239108793,NA,NA,NA,9.7441,NA,0.8521772149300602,5.764856984171062,1,1,"(120,130]",NA,1.2284861407249477,1.570038743004738,0,0,0,2021_August_ARPA_1.3,122.84861407249477,122.84861407249477,NA,122.84861407249477,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.3",August,2.03,12,NA,NA,17,NA,25,50,NA,5,78.24559401469753,21.75440598530247,1.3,NA,5.379,1,ARPA,NA,NA,272.3,NA,207.5,NA,NA,NA,2,77,NA,1.4404000000000003,0.7951387608912066,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.2549,8.716,5.019300053509753,NA,NA,NA,10.2785,NA,0.8479836552026073,5.578239999999999,1,NA,"(100,110]",NA,1.0693997672986113,1.2843022733399214,0,0,0,2021_August_CADE_1.3,106.93997672986113,106.93997672986113,NA,106.93997672986113,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_1.3",August,2.98,15,NOGORI,NA,33,NA,60,100,NA,5,83.26698391006967,16.73301608993033,1.3,NA,5.9191,1,CADE,NA,NA,276.1,NA,206.7,NA,NA,NA,5,NA,NA,1.5625,0.8997999464902469,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",6.1474,6.5952,1.3973496437880106,NA,NA,NA,6.906,NA,0.9549956559513467,21.220077220077254,1,NA,"(60,70]",NA,0.6940598481464929,1.5472345736796935,0,0,0,2021_August_CECO_1.3,69.40598481464929,69.40598481464929,NA,69.40598481464929,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_1.3",August,6.43,10,NOGORI,NA,10,NA,NA,NA,NA,5,44.858088098164245,55.141911901835755,1.3,NA,1.4632,1,CECO,NA,NA,291.1,NA,237.5,NA,NA,NA,1,NA,NA,0.3107999999999995,0.06585035621198942,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(30,40]","(20,40]","(35,40]",7.2411,8.5488,2.2230622592699048,19,41,41,9.0454,93,0.9450991664271341,17.214659685863847,1,NA,"(30,40]",NA,0.379750707348781,1.485220994475137,M,3,0,2021_August_QUKE_1.3,37.9750707348781,37.9750707348781,NA,37.9750707348781,1,HP,"2021_August_HP_QUKE_(30,40]","2021_August_HP_QUKE_(30,40]_1.3",August,7.57,11,NA,74,27,NA,NA,NA,0.5263157894736842,5,25.568633136847176,74.43136686315282,1.3,NA,2.3522,1,QUKE,NA,334.2,253.5,298.9,187,278.3,183.6,111.89999999999998,3,370,370,0.4966000000000008,0.1291377407300951,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",12.045,13.0797,4.719648665595188,NA,NA,NA,14.4971,NA,0.9022287216063903,9.227952589247927,1,NA,"(130,140]",NA,1.3698656615444067,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,136.98656615444068,136.98656615444068,NA,136.98656615444068,1,HP,"2021_August_HP_ABCO_(130,140]","2021_August_HP_ABCO_(130,140]_1.3",August,3.31,17,NOGORI,NA,71,NA,80,100,NA,6,70.62386613437462,29.376133865625377,1.3,NA,5.2311,1,ABCO,NA,NA,273.2,NA,188.3,NA,NA,NA,12,NA,NA,1.4173999999999989,0.5114513344048115,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.126,7.8928,2.1947469065339478,NA,NA,NA,8.7604,NA,0.9009634263275649,9.09727985246657,1,NA,"(110,120]",NA,1.1314553990610334,1.570038743004738,0,0,0,2021_August_ARPA_1.3,113.14553990610334,113.14553990610334,NA,113.14553990610334,1,HP,"2021_August_HP_ARPA_(110,120]","2021_August_HP_ARPA_(110,120]_1.3",August,3.31,5,NOGORI,NA,20,NA,80,100,NA,6,72.06544450588879,27.93455549411121,1.3,NA,2.436,1,ARPA,NA,NA,246.8,NA,187.6,NA,NA,NA,1,NA,NA,0.8676000000000004,0.24125309346605217,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.239,8.4557,1.3418269490944899,NA,NA,NA,9.3428,NA,0.9050498779809051,9.53184533874422,1,NA,"(70,80]",NA,0.7291033122380209,1.5472345736796935,0,0,0,2021_August_CECO_1.3,72.91033122380209,72.91033122380209,NA,72.91033122380209,1,HP,"2021_August_HP_CECO_(70,80]","2021_August_HP_CECO_(70,80]_1.3",August,4.68,12,NOGORI,NA,8,NA,NA,NA,NA,6,47.12299767862859,52.87700232137141,1.3,NA,1.4826,1,CECO,NA,NA,289.2,NA,248,NA,NA,NA,1,NA,NA,0.8871000000000002,0.14077305090551007,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",12.1898,17.6482,11.887313591386823,NA,NA,NA,23.406,NA,0.7540032470306759,3.0650943068533123,1,NA,"(100,110]",NA,1.0548512384581563,1.5536609251685007,0,0,0,2021_August_PIJE_1.3,105.48512384581564,105.48512384581564,NA,105.48512384581564,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_1.3",August,2.29,20,NOGORI,NA,70,NA,NA,50,NA,6,67.89455931922555,32.10544068077445,1.3,16,15.7656,1,PIJE,NA,NA,241.4,NA,205.2,NA,NA,NA,14,NA,NA,5.7578,3.8782864086131763,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",6.1555,6.8795,1.7817098984261077,17,30,30,7.9548,108,0.8648237542112939,6.397749465265511,1,NA,"(140,150]",NA,1.485220994475137,1.485220994475137,M,3,0,2021_August_QUKE_1.3,148.52209944751368,148.52209944751368,NA,148.52209944751368,1,HP,"2021_August_HP_QUKE_(140,150]","2021_August_HP_QUKE_(140,150]_1.3",August,1.35,5,NA,91,20,NA,NA,NA,0.5882352941176471,6,100,0,1.3,NA,2.0602,1,QUKE,NA,330,260,240.9,212.2,304.8,209.1,28.700000000000017,1,323,323,1.0752999999999995,0.2784901015738923,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.1163,13.2778,4.920947133378362,NA,NA,NA,15.1014,NA,0.8792429840941899,7.281092344812455,1,1,"(150,160]",NA,1.570038743004738,1.570038743004738,0,0,0,2021_August_ARPA_1.3,157.0038743004738,157.0038743004738,NA,157.0038743004738,1,HP,"2021_August_HP_ARPA_(150,160]","2021_August_HP_ARPA_(150,160]_1.3",August,0.58,8,NA,NA,12,NA,100,100,NA,7,100,0,1.3,NA,5.5968,1,ARPA,NA,NA,280.7,NA,198.7,NA,NA,NA,1,334,NA,1.8236000000000008,0.6758528666216383,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.2484,13.8399,9.503053293714684,NA,NA,NA,16.0867,NA,0.8603318269129157,6.159827309951931,1,NA,"(140,150]",NA,1.4117499214577445,1.5536609251685007,0,0,0,2021_August_PIJE_1.3,141.17499214577444,141.17499214577444,NA,141.17499214577444,1,HP,"2021_August_HP_PIJE_(140,150]","2021_August_HP_PIJE_(140,150]_1.3",August,2.45,6,NOGORI,NA,50,NA,100,100,NA,7,90.86602479267698,9.133975207323019,1.3,9.5,11.0458,1,PIJE,NA,NA,222,NA,154.5,NA,NA,NA,3,NA,NA,2.2468000000000004,1.5427467062853157,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.2279,13.1731,2.9912830395835255,23,39,39,14.0993,90,0.9343087954721156,14.222738069531424,1,NA,"(90,100]",NA,0.9798984341938213,1.485220994475137,M,3,0,2021_August_QUKE_1.3,97.98984341938213,97.98984341938213,NA,97.98984341938213,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.3",August,4.33,11,sample loaded before video started,67,27,NA,NA,NA,0.43478260869565216,7,65.97660804950499,34.02339195049501,1.3,NA,3.2016,1,QUKE,NA,371.8,259.05,327.5,202.7,281.4,213.5,124.80000000000001,3,NA,NA,0.9261999999999997,0.21031696041647452,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(190,200]","(180,200]","(190,195]",7.2448,7.7692,5.610056088056334,NA,NA,NA,8.7762,NA,0.8852578564754677,7.715193644488582,1,NA,"(190,200]",NA,1.9202898550724632,1.9396639358966707,0,0,0,2021_August_ABCO_1.3,192.02898550724632,192.02898550724632,NA,192.02898550724632,1,HP,"2021_August_HP_ABCO_(190,200]","2021_August_HP_ABCO_(190,200]_1.3",August,3.55,3,NOGORI,NA,0,NA,90,NA,NA,8,99.00116301253746,0.9988369874625391,1.3,NA,6.3372,1,ABCO,NA,NA,226.7,NA,203.1,NA,NA,NA,0,NA,NA,1.0069999999999997,0.7271439119436662,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",12.2539,13.6517,5.566271396154772,NA,NA,NA,15.3801,NA,0.8876210167684215,7.898461004397127,1,NA,"(120,130]",NA,1.236514522821577,1.570038743004738,0,0,0,2021_August_ARPA_1.3,123.6514522821577,123.6514522821577,NA,123.6514522821577,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.3",August,0.16,12,NOGORI,NA,17,NA,50,50,NA,8,78.75694331307629,21.24305668692371,1.3,NA,6.271,1,ARPA,NA,NA,281.6,NA,214.9,NA,NA,NA,2,NA,NA,1.7284000000000006,0.7047286038452283,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.1916,7.8986,1.8576599640933575,17,39,39,8.6892,424,0.9090134880081021,9.9906400202378,1,1,"(110,120]",344,1.1182461103253178,1.5472345736796935,M,3,0,2021_August_CECO_1.3,111.82461103253178,111.82461103253178,NA,111.82461103253178,1,HP,"2021_August_HP_CECO_(110,120]","2021_August_HP_CECO_(110,120]_1.3",August,1.91,14,sample touching pilot flame,63,7,NA,NA,NA,0.5882352941176471,8,72.27385745820438,27.726142541795625,1.3,NA,2.0436,1,CECO,NA,282.1,276.1,237.4,196.5,266.5,215.2,40.900000000000006,1,2,346,0.7905999999999995,0.18594003590664254,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.0645,13.3309,2.4738271641895437,16,38,38,14.2975,81,0.9323937751355132,13.791537347403274,1,NA,"(70,80]",NA,0.7632659507264691,1.485220994475137,M,3,0,2021_August_QUKE_1.3,76.32659507264691,76.32659507264691,NA,76.32659507264691,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.3",August,5.61,8,NA,65,0,NA,NA,NA,0.625,8,51.39073266306743,48.60926733693257,1.3,NA,2.6532,1,QUKE,NA,327.5,233,272.6,197.6,265.1,194.8,75.00000000000003,0,357,357,0.9665999999999997,0.17937283581045627,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
