"","individual","site","year","year_month","month","lfm_outliers_out","lfm_n_as_imputed","mpa","dw_flam_sample","ww_flam_sample","sample_wt","spp","start_temp","gww_gdw_saturated","gdw_gww_saturated","fd","fh","gd","gti","pfg","dry_norm_fd","dry_norm_fh","dry_norm_gd","dry_norm_gti","dry_norm_pfg","temp_max","ttfg","tti","temp_change","pc1","pc2","pc3","pc4","ttms","model","lfm","prop_ignite","bins10lfm","flam_index","precip_2mo"
"602","2020_October_PIJE_1.5",1,2020,"2020_October","October",132.0231214,132.0231214,3.218,4.89996264866894,0.227337351331064,5.1273,"PIJE",268.4,1.612182502,0.949838872230033,18,41,276,2,207,3.67349738979942,8.3674107212098,56.3269599769245,0.40816637664438,42.2452199826934,491.4,37,88,223,-0.233436206502881,-3.92232654823666,-0.596683515071517,0.478101587680152,NA,"HP",132.0231214,NA,"(130,140]",14.3612169429173,0.61
"603","2020_October_PIJE_1.6",1,2020,"2020_October","October",114.3700207,114.3700207,3.702,7.60423935923254,0.457660640767456,8.0619,"PIJE",275.4,1.634645669,12.6020942408377,30,36,50,0.5,20,3.94516776534343,4.73420131841211,6.57527960890571,0.0657527960890571,2.63011184356229,510.5,74,74,235.1,-2.0568500587895,-3.00137733401545,0.215832782362129,3.08023361329752,NA,"HP",114.3700207,NA,"(110,120]",15.1286546216292,0.61
"604","2020_October_PIJE_1.6",1,2020,"2020_October","October",109.3504344,109.3504344,3.468,7.36978113533937,0.307918864660627,7.6777,"PIJE",270.7,1.634645669,12.6020942408377,24,41,92,9,26,3.25654175602527,5.56325883320984,12.4834100647635,1.22120315850948,3.52792023569404,291.7,92,101,21,-1.16987169116706,0.172156522073376,0.259104802389783,0.712050712048962,NA,"HP",109.3504344,NA,"(100,110]",13.474632499628,0.61
"605","2020_October_PIJE_1.6",1,2020,"2020_October","October",89.8940865,89.8940865,3.99,3.19516156342452,0.0871384365754801,3.2823,"PIJE",240.6,1.634645669,12.6020942408377,28,49,56,2,26,8.76325013436569,15.33568773514,17.5265002687314,0.625946438168978,8.13730369619671,394,66,68,153.4,-2.20253759444441,-1.40792866821846,0.0648197911220874,1.86431305260639,NA,"HP",89.8940865,NA,"(80,90]",17.0193856089027,0.61
"606","2020_October_PIJE_1.6",1,2020,"2020_October","October",155.7146324,155.7146324,0.337,7.38591304115119,0.381086958848806,7.767,"PIJE",271.5,1.634645669,12.6020942408377,22,46,76,8,46,2.97864324660002,6.22807224289095,10.2898584882546,1.08314299876364,6.22807224289095,267.8,101,109,-3.69999999999999,-1.18755278783327,0.442027527446763,0.413710030272074,0.258745891542528,NA,"HP",155.7146324,NA,"(150,160]",13.3987887603196,0.61
"607","2020_October_PIJE_1.6",1,2020,"2020_October","October",129.3772416,129.3772416,2.773,4.13430398991491,0.217696010085093,4.352,"PIJE",281.8,1.634645669,12.6020942408377,18,35,99,4,77,4.35381627570412,8.46575386942468,23.9459895163727,0.967514727934249,18.6246585127343,318.9,65,69,37.1,-0.793156188424924,-0.192922397666829,-0.0472179209628526,0.188304481091079,NA,"HP",129.3772416,NA,"(120,130]",15.5580043307084,0.61
"608","2020_October_PIJE_1.6",1,2020,"2020_October","October",103.8574329,103.8574329,4.071,4.38667741056837,0.158322589431632,4.545,"PIJE",283.6,1.634645669,12.6020942408377,24,37,202,9,169,5.47111122011828,8.43462979768235,46.0485194359955,2.05166670754436,38.5257415083329,300.6,56,65,17,-0.168684879152691,-1.28659092690082,-0.500500567105824,-1.24721654399032,NA,"HP",103.8574329,NA,"(100,110]",16.2473537847099,0.61
"609","2020_October_PIJE_1.6",1,2020,"2020_October","October",132.8984562,132.8984562,2.182,6.87885023094688,0.545849769053117,7.4247,"PIJE",283.6,1.634645669,12.6020942408377,22,43,264,0.5,54,3.19820889558336,6.2510446595493,38.3785067470004,0.0726865658087128,7.85014910734099,348.9,109,109,65.3,-0.559162263291921,-1.01381463556338,0.154220412690445,0.985086927976421,NA,"HP",132.8984562,NA,"(130,140]",13.1768734402596,0.61
"610","2020_October_PIJE_1.7",1,2020,"2020_October","October",139.4361171,139.4361171,2.794,9.08401586601307,0.559684133986929,9.6437,"PIJE",251.3,1.673132184,12.5945812807882,35,31,82,21,26,3.85292149598164,3.41258761072659,9.0268446477284,2.31175289758898,2.86217025415779,325.6,66,87,74.3,-1.2005131998445,-0.901544442776233,-0.164911496420812,0.941506564548415,NA,"HP",139.4361171,NA,"(130,140]",13.5050084701198,0.61
"611","2020_October_PIJE_1.7",1,2020,"2020_October","October",128.3185841,128.3185841,2.889,12.162599054245,0.965700945754973,13.1283,"PIJE",244.4,1.673132184,12.5945812807882,24,44.5,107,14,28,1.97326244933014,3.65875745813297,8.79746175326355,1.15106976210925,2.3021395242185,410.9,93,107,166.5,-1.52048355263732,-1.49282948274631,0.32742045998914,2.09727576888161,NA,"HP",128.3185841,NA,"(120,130]",13.3984019476798,0.61
"612","2020_October_PIJE_1.7",1,2020,"2020_October","October",110.1831251,110.1831251,3.992,6.2687935572197,0.3172064427803,6.586,"PIJE",247.5,1.673132184,12.5945812807882,24,45,106,17,37,3.82848785510881,7.17841472832903,16.9091546933973,2.71184556403541,5.90225210995942,268.6,58,75,21.1,-1.29166814715984,0.396819853625169,-0.217842692438145,0.335528430126777,NA,"HP",110.1831251,NA,"(110,120]",15.871604990155,0.61
"613","2020_October_PIJE_1.7",1,2020,"2020_October","October",128.3654912,128.3654912,2.786,9.26348481811744,0.427115181882563,9.6906,"PIJE",269.1,1.673132184,12.5945812807882,38,33,137,0.5,99,4.10212795142493,3.56237427360586,14.7892507722425,0.0539753677819069,10.6871228208176,350.3,90,90,81.2,-0.914930378500348,-2.18695470629035,-0.0113521148825808,0.177346627608396,NA,"HP",128.3654912,NA,"(120,130]",13.486512545016,0.61
"614","2020_October_PIJE_1.7",1,2020,"2020_October","October",104.4130892,104.4130892,3.668,6.72462988459406,0.308170115405936,7.0328,"PIJE",234.7,1.673132184,12.5945812807882,32,47,197,10,155,4.75862620682085,6.98923224126813,29.2952925857409,1.48707068963152,23.0495956892885,249.1,66,76,14.4,-0.64112591107129,-1.03923015648094,-0.455419792938857,-1.50486838367245,NA,"HP",104.4130892,NA,"(100,110]",15.9400558023174,0.61
"615","2020_October_PIJE_1.7",1,2020,"2020_October","October",123.2162765,123.2162765,3.789,7.26309143304915,0.426208566950852,7.6893,"PIJE",260.7,1.673132184,12.5945812807882,41,34,276,5,230,5.64497919073939,4.68120225573511,38.0003477230262,0.688412096431633,31.6669564358551,434.3,64,69,173.6,-0.239609468213547,-4.83082744779433,-0.671482702637527,-0.677156662352875,NA,"HP",123.2162765,NA,"(120,130]",15.4511040994939,0.61
"616","2020_October_PIJE_1.8",1,2020,"2020_October","October",119.9895525,119.9895525,3.563,7.20533148854286,0.638068511457141,7.8434,"PIJE",271.3,1.493987976,11.2924103903642,29,43,40,0.5,11,4.02479747755015,5.96780315636747,5.5514447966209,0.0693930599577613,1.52664731907075,347.3,66,66,76,-2.00017125093707,-0.661958266348585,0.0496720018618537,1.45203503882869,NA,"HP",119.9895525,NA,"(110,120]",16.7254251582412,0.61
"617","2020_October_PIJE_1.8",1,2020,"2020_October","October",130.3972758,130.3972758,2.232,5.78887036104013,0.432829638959875,6.2217,"PIJE",274.2,1.493987976,11.2924103903642,28,40,45,0.5,17,4.83686768811472,6.90981098302103,7.77353735589866,0.0863726372877629,2.93666966778394,347.3,67,67,73.1,-1.80347229826856,-0.645141105938855,0.0524262879524491,1.33637286676185,NA,"HP",130.3972758,NA,"(130,140]",16.3069866476985,0.61
"618","2020_October_PIJE_1.8",1,2020,"2020_October","October",129.0542311,129.0542311,4.468,6.71802362211918,0.261776377880816,6.9798,"PIJE",277,1.493987976,11.2924103903642,25,46,52,2,25,3.72133255347408,6.84725189839232,7.7403717112261,0.297706604277927,3.72133255347408,362.9,66,68,85.9,-1.94628583538112,-0.766304625160884,0.0760727701430526,1.49942655015687,NA,"HP",129.0542311,NA,"(120,130]",16.7537961593081,0.61
"619","2020_October_PIJE_1.8",1,2020,"2020_October","October",94.9608444,94.9608444,4.339,6.87129721911808,0.255302780881919,7.1266,"PIJE",245,1.493987976,11.2924103903642,23,46,52,3,26,3.34725733243017,6.69451466486033,7.56771222984211,0.436598782490891,3.78385611492106,400.3,54,57,155.3,-2.05456476169872,-1.13291516454837,-0.0288700276479391,1.89437378042177,NA,"HP",94.9608444,NA,"(90,100]",18.3273941199146,0.61
"620","2020_October_PIJE_1.8",1,2020,"2020_October","October",149.3987976,149.3987976,1.094,6.86525587945577,0.244744120544234,7.11,"PIJE",286.5,1.493987976,11.2924103903642,39,44,70,0.5,31,5.68077879175738,6.40908376505961,10.1962696262312,0.0728304973302229,4.51549083447382,372.4,78,78,85.9,-2.07240605429012,-1.88883959365374,0.043686083631417,1.46561475844078,NA,"HP",149.3987976,NA,"(140,150]",15.4836223624845,0.61
"621","2020_October_PIJE_1.8",1,2020,"2020_October","October",122.0210665,122.0210665,2.489,3.76688231835363,0.186517681646367,3.9534,"PIJE",239.3,1.493987976,11.2924103903642,27,36,81,0.5,54,7.16773122123993,9.55697496165325,21.5031936637198,0.132735763356295,14.3354624424799,252.7,72,72,13.4,-1.03098493785085,0.329823828462227,-0.0458645649888748,-0.265994370170449,NA,"HP",122.0210665,NA,"(120,130]",15.3348986079433,0.61
"622","2020_October_PIJE_1.8",1,2020,"2020_October","October",130.3972758,130.3972758,2.232,5.78887036104013,0.432829638959875,6.2217,"PIJE",282.6,1.493987976,11.2924103903642,27,47,160,20,113,4.6641224135392,8.11902790504972,27.6392439320841,3.45490549151052,19.5202160270344,315.7,69,89,33.1,-0.934396076006384,-1.19746398392496,-0.225866552434024,-0.110927967185098,NA,"HP",130.3972758,NA,"(130,140]",14.775560358344,0.61
"623","2020_October_PIJE_1.8",1,2020,"2020_October","October",138.048369,138.048369,3.089,11.3109595342872,0.443140465712816,11.7541,"PIJE",278.4,1.493987976,11.2924103903642,21,49,171,13,137,1.85660641224488,4.3320816285714,15.1180807854226,1.14932777900874,12.112146594169,365.2,79,92,86.8,-0.858203633039073,-1.72344492371088,-0.0284905606228729,0.14580770284366,NA,"HP",138.048369,NA,"(130,140]",14.6997941238558,0.61
"624","2020_October_PIJE_1.9",1,2020,"2020_October","October",115.4129054,115.4129054,3.805,4.94403628720832,0.225963712791684,5.17,"PIJE",237.9,1.777408638,11.8669187494236,27,44,54,0.5,27,5.46112496582134,8.89961105541256,10.9222499316427,0.101131943811506,5.46112496582134,381.7,59,59,143.8,-1.99997487203159,-1.15092059243497,-0.0288822050864548,1.62731545871471,NA,"HP",115.4129054,NA,"(110,120]",17.8079356306561,0.61
"625","2020_October_PIJE_1.9",1,2020,"2020_October","October",127.9491133,127.9491133,4.285,6.62094694044023,0.29245305955977,6.9134,"PIJE",236.7,1.777408638,11.8669187494236,37,44,94,6,51,5.58832449993019,6.64557508099807,14.1973649457686,0.906214783772464,7.70282566206594,268.1,80,86,31.4,-1.50441394753786,-0.566352587003051,-0.0491968392707645,0.0666503191516586,NA,"HP",127.9491133,NA,"(120,130]",14.7732257878684,0.61
"626","2020_October_PIJE_1.9",1,2020,"2020_October","October",169.8667892,169.8667892,0.744,5.17581347766572,0.155086522334282,5.3309,"PIJE",278.7,1.777408638,11.8669187494236,13,45,67,0.5,54,2.51168247389451,8.69428548655793,12.944825057764,0.096603172072866,10.4331425838695,352.7,89,89,74,-1.29234173947382,-0.153357840698183,0.433735424638747,1.05354372879398,NA,"HP",169.8667892,NA,"(160,170]",14.6168271355927,0.61
"627","2020_October_PIJE_1.9",1,2020,"2020_October","October",149.8314752,149.8314752,2.684,7.61022628425439,0.349773715745612,7.96,"PIJE",270,1.777408638,11.8669187494236,24,42,83,0.5,59,3.15365129807719,5.51888977163508,10.9063774058503,0.0657010687099415,7.75272610777309,346.1,80,80,76.1,-1.37968803669361,-0.819112097354763,0.15894373224451,0.8183272493538,NA,"HP",149.8314752,NA,"(140,150]",15.1199325369365,0.61
"628","2020_October_PIJE_1.9",1,2020,"2020_October","October",120.7798383,120.7798383,2.891,3.04083795115071,0.102362048849285,3.1432,"PIJE",241.5,1.777408638,11.8669187494236,18,46,90,2,70,5.9194209915686,15.1274092006753,29.597104957843,0.657713443507622,23.0199705227668,279.4,69,71,37.9,-1.19154672191157,0.360626233967969,0.0229285701522505,-0.0180657957051885,NA,"HP",120.7798383,NA,"(120,130]",16.3965885656375,0.61
"629","2020_October_PIJE_1.9",1,2020,"2020_October","October",141.979835,141.979835,2.376,3.75396163809169,0.316338361908311,4.0703,"PIJE",251.4,1.777408638,11.8669187494236,16,46,94,0.5,78,4.26216395970779,12.2537213841599,25.0402132632832,0.133192623740868,20.7780493035755,287.8,84,84,36.4,-1.04562451938473,0.28066397065555,0.225977654198677,-0.00608262565203231,NA,"HP",141.979835,NA,"(140,150]",15.1053355543204,0.61
"630","2020_October_PIJE_1.9",1,2020,"2020_October","October",177.7408638,177.7408638,0.401,4.77141355560054,0.164486444399459,4.9359,"PIJE",269,1.777408638,11.8669187494236,9,45,163,2,94,1.8862334809432,9.43116740471602,34.1617841548602,0.419162995765156,19.7006608009624,332.7,84,80,63.7,-0.636869753470541,-0.111860422668357,0.156085895802195,0.284607886403378,NA,"HP",177.7408638,NA,"(170,180]",15.3798677228266,0.61
"631","2020_October_PIJE_1.9",1,2020,"2020_October","October",140.8064516,140.8064516,3.636,3.73060708965201,0.173592910347989,3.9042,"PIJE",250.7,1.777408638,11.8669187494236,13,44,148,5,130,3.48468752875625,11.7943270204058,39.6718272504557,1.34026443413702,34.8468752875625,392.3,62,67,141.6,-0.820211055810232,-1.42840413926539,-0.0929855629044467,0.428209018073485,NA,"HP",140.8064516,NA,"(140,150]",16.6938655835484,0.61
"632","2020_October_CECO_1.1",1,2020,"2020_October","October",101.8812463,101.8812463,1.005,1.74336062543856,0.0409393745614381,1.7843,"CECO",247.3,1.106707317,34.7394529439036,10,27,69,0.5,59,5.73604786874453,15.4873292456102,39.5787302943373,0.286802393437227,33.8426824255927,245.1,381,381,-2.20000000000002,1.46562783060454,1.11380667477858,4.01913140785492,0.114385092196053,NA,"HP",101.8812463,NA,"(100,110]",19.0829824667012,0.61
"633","2020_October_CECO_1.1",1,2020,"2020_October","October",35.65905413,35.65905413,8.25,1.07368698367549,0.0167130163245115,1.0904,"CECO",284.8,1.106707317,34.7394529439036,9,15,495,393,84,8.38233129099772,13.9705521516629,461.028221004874,366.028466373567,78.235092049312,308.4,24,417,23.6,4.74818676227672,-0.0164702300644041,-1.65650490707424,1.81295394990984,NA,"HP",35.65905413,NA,"(30,40]",15.8787967317563,0.61
"634","2020_October_CECO_1.1",1,2020,"2020_October","October",82.1880651,82.1880651,3.827,1.85215896792234,0.0271410320776602,1.8793,"CECO",230.7,1.106707317,34.7394529439036,15,16,110,0.5,95,8.09865689705147,8.63856735685491,59.3901505783775,0.269955229901716,51.291493681326,279.5,562,562,48.8,3.03429974204622,-0.255157615866554,6.14220414102919,0.199492806634039,NA,"HP",82.1880651,NA,"(80,90]",13.9486622465987,0.61
"635","2020_October_CECO_1.1",1,2020,"2020_October","October",NA,57.8698666168869,6.78,1.24489528809806,0.0370047119019434,1.2819,"CECO",240.8,1.106707317,34.7394529439036,11,19,479,364,104,8.83608453270454,15.2623278292169,384.771317378679,292.394069991314,83.5411628546611,241.8,27,391,1,4.52793423243299,0.583719571894672,-1.63230371242156,0.686851489803497,NA,"HP",57.8698666168869,NA,"(50,60]",17.3034716170164,0.61
"636","2020_October_CECO_1.1",1,2020,"2020_October","October",87.14517437,87.14517437,2.846,1.44782133059743,0.0249786694025729,1.4728,"CECO",272,1.106707317,34.7394529439036,11,11,540,421,108,7.59762255710169,7.59762255710169,372.974198257719,290.781736049074,74.5948396515439,278.4,135,556,6.39999999999998,6.07570533473814,-0.158485461269674,-0.43747660715304,1.46095841005032,NA,"HP",87.14517437,NA,"(80,90]",12.9959739948101,0.61
"637","2020_October_CECO_1.1",1,2020,"2020_October","October",110.6707317,110.6707317,0.486,1.42664593248478,0.0349540675152187,1.4616,"CECO",256,1.106707317,34.7394529439036,11,22,194,0.5,183,7.71039243131711,15.4207848626342,135.983284697775,0.350472383241687,128.272892266457,301.2,547,547,45.2,3.46003823609099,-1.18526832183759,5.80013261604803,-0.686443766463806,NA,"HP",110.6707317,NA,"(110,120]",15.1866714114907,0.61
"638","2020_October_CECO_1.2",1,2020,"2020_October","October",124.6845858,124.6845858,0.152,1.57225086627815,0.048349133721846,1.6206,"CECO",266.9,1.246845858,23.2225776105362,4,23,4,0.5,101.5,2.54412326034765,14.628708746999,2.54412326034765,0.318015407543457,64.5571277313217,291.7,690,690,24.8,3.32601811336614,0.192595310502494,8.12054440263559,0.628239035126138,NA,"HP",124.6845858,NA,"(120,130]",13.9008924417492,0.61
"639","2020_October_CECO_1.2",1,2020,"2020_October","October",64.94023904,64.94023904,5.301,1.21843967127776,0.0213603287222375,1.2398,"CECO",257,1.246845858,23.2225776105362,9,32,437,0.5,65,7.38649619850428,26.2630975946819,358.655426527375,0.410360899916905,53.3469169891976,278.3,102,102,21.3,1.04452370556061,0.470973114752782,-0.258947719801206,-0.0789450823770061,NA,"HP",64.94023904,NA,"(60,70]",46.6471815271285,0.61
"640","2020_October_CECO_1.2",1,2020,"2020_October","October",90.95744681,90.95744681,1.452,1.48377169525143,0.0440283047485708,1.5278,"CECO",249.4,1.246845858,23.2225776105362,11,28,79,0.5,68,7.41353945165804,18.8708276951296,53.2426924255441,0.336979065984456,45.8291529738861,268.1,442,442,18.7,1.76057355128217,0.555454851951416,4.76979773890905,0.37783816414574,NA,"HP",90.95744681,NA,"(90,100]",17.8305455881227,0.61
"641","2020_October_CECO_1.2",1,2020,"2020_October","October",74.91313412,74.91313412,4.157,1.0790587183062,0.0186412816938017,1.0977,"CECO",255.9,1.246845858,23.2225776105362,17,15,445,335,93,15.7544716627515,13.9010044083102,412.396464113202,310.455765118928,86.1862273315232,265.5,62,397,9.59999999999999,4.26443370947623,-0.00694351806342042,-1.14588467994127,0.936239217628031,NA,"HP",74.91313412,NA,"(70,80]",16.2894916978239,0.61
"642","2020_October_CECO_1.2",1,2020,"2020_October","October",NA,86.7174160954459,3.229,3.30661218085644,0.142387819143565,3.449,"CECO",277.2,1.246845858,23.2225776105362,10,34,408,257,141,3.02424338054968,10.2824274938689,123.389129926427,77.7230548801267,42.6418316657504,302.9,152,409,25.7,3.50252587835158,-0.621524899961638,0.240192574570608,0.721224656098083,NA,"HP",86.7174160954459,NA,"(80,90]",19.4697749108182,0.61
"643","2020_October_CECO_1.2",1,2020,"2020_October","October",47.8400467,47.8400467,8.5,1.10405608651119,0.0144439134888119,1.1185,"CECO",259.1,1.246845858,23.2225776105362,13,17,166,0.5,153,11.7747641255074,15.3977684718173,150.354680371863,0.452875543288745,138.579916246356,277.7,441,441,18.6,2.84171901099668,-0.524206951498332,4.4916113098597,-0.820333035752403,NA,"HP",47.8400467,NA,"(40,50]",15.8595118691977,0.61
"644","2020_October_CECO_1.2",1,2020,"2020_October","October",69.30913722,69.30913722,0.664,0.886543564765768,0.0256564352342317,0.9122,"CECO",253.3,1.246845858,23.2225776105362,6,16,529,356,167,6.76785692035929,18.0476184542914,596.699385145011,401.559510607985,188.372017616667,291.3,58,414,38,5.21695478138681,-0.412466292877667,-1.29353711147612,0.380625767373432,NA,"HP",69.30913722,NA,"(60,70]",16.1606669648334,0.61
"645","2020_October_CECO_1.3",1,2020,"2020_October","October",89.40914158,89.40914158,3.338,1.50166448912015,0.0290355108798483,1.5307,"CECO",242.4,1.182514359,30.1196615632554,11,23,96,3,82,7.32520485081529,15.3163374153411,63.9290605162062,1.99778314113144,54.6060725242594,273.2,95,98,30.8,0.152033578496203,0.848402998811896,0.348775388031638,-0.474819449367937,NA,"HP",89.40914158,NA,"(80,90]",44.2617406893038,0.61
"646","2020_October_CECO_1.3",1,2020,"2020_October","October",77.26681128,77.26681128,2.003,1.82228959073604,0.0261104092639595,1.8484,"CECO",266.9,1.182514359,30.1196615632554,9,15,417.5,265.5,90,4.93884179866539,8.23140299777565,229.107383438089,145.695833060629,49.3884179866539,264.2,94.5,403,-2.69999999999999,4.11023196725627,0.539209509159849,-0.449803945423853,0.757275175802801,NA,"HP",77.26681128,NA,"(70,80]",16.1621317787437,0.61
